id,title,revenue,budget,year_movie,profit
55604,Boom Town,"9,172,000","2,000,000",2040,"7,172,000"
17450,Pennies from Heaven,"9,171,289","22,000,000",1981,"-12,828,711"
113947,The Sessions,"9,138,338","1,000,000",2012,"8,138,338"
43610,The Valley of Decision,"9,132,000","2,160,000",2045,"6,972,000"
85889,Filth,"9,114,264","5,000,000",2013,"4,114,264"
24686,Love and the City,"9,112,193","3,500,000",2009,"5,612,193"
271674,Suite Française,"9,104,716","15,000,000",2014,"-5,895,284"
396616,The King's Choice,"9,100,000","7,500,000",2016,"1,600,000"
283587,Beasts of No Nation,"9,077,700","6,000,000",2015,"3,077,700"
3089,Red River,"9,012,000","3,000,000",2048,"6,012,000"
16220,Wizards,"9,000,000","1,200,000",1977,"7,800,000"
37257,Witness for the Prosecution,"9,000,000","3,000,000",2057,"6,000,000"
39833,Love Me Tender,"9,000,000","1,000,000",2056,"8,000,000"
31510,Ben-Hur: A Tale of the Christ,"9,000,000","3,900,000",2025,"5,100,000"
47816,3 Strikes,"9,000,000","6,000,000",2000,"3,000,000"
16081,Doctor Dolittle,"9,000,000","18,000,000",2067,"-9,000,000"
339419,Loving,"8,996,802","9,000,000",2016,"-3,198"
2654,In the Mouth of Madness,"8,946,600","8,000,000",1994,"946,600"
10342,Teaching Mrs. Tingle,"8,946,237","13,000,000",1999,"-4,053,763"
16353,Ong Bak 2,"8,936,663","8,500,000",2008,"436,663"
161545,Tutto tutto niente niente,"8,927,600","5,579,750",2012,"3,347,850"
5896,Bolero,"8,914,881","7,000,000",1984,"1,914,881"
13001,Stargate: The Ark of Truth,"8,900,000","7,000,000",2008,"1,900,000"
15198,"Mystery, Alaska","8,888,143","28,000,000",1999,"-19,111,857"
20481,Nightbreed,"8,862,354","11,000,000",1990,"-2,137,646"
1705,Battle for the Planet of the Apes,"8,844,595","1,700,000",1973,"7,144,595"
10881,Avalon,"8,826,094","8,000,000",2001,"826,094"
234004,Ratchet & Clank,"8,821,329","20,000,000",2016,"-11,178,671"
377264,Morgan,"8,810,591","8,000,000",2016,"810,591"
11507,Body Double,"8,801,940","10,000,000",1984,"-1,198,060"
46523,New Kids Turbo,"8,786,756","1,500,000",2010,"7,286,756"
15357,District 13: Ultimatum,"8,786,375","15,000,000",2009,"-6,213,625"
83770,On the Road,"8,784,318","25,000,000",2012,"-16,215,682"
10186,The Rocker,"8,762,890","15,000,000",2008,"-6,237,110"
381,To Catch a Thief,"8,750,000","2,500,000",2055,"6,250,000"
25763,Damnation Alley,"8,720,000","17,000,000",1977,"-8,280,000"
2671,Ringu,"8,690,429","1,200,000",1998,"7,490,429"
2056,The Station Agent,"8,679,814","500,000",2003,"8,179,814"
11454,Manhunter,"8,620,929","15,000,000",1986,"-6,379,071"
2669,The Bounty,"8,613,462","25,000,000",1984,"-16,386,538"
9557,Boat Trip,"8,586,376","20,000,000",2002,"-11,413,624"
314095,The Lost City of Z,"8,574,339","30,000,000",2016,"-21,425,661"
11811,Leprechaun,"8,556,940","900,000",1993,"7,656,940"
162903,The Fifth Estate,"8,555,008","28,000,000",2013,"-19,444,992"
793,Blue Velvet,"8,551,228","6,000,000",1986,"2,551,228"
37822,Badmaash Company,"8,500,000","6,250,000",2010,"2,250,000"
3082,Modern Times,"8,500,000",1,2036,"8,499,999"
19997,Niagara,"8,500,000","1,250,000",2053,"7,250,000"
2185,Big Trouble,"8,493,890","40,000,000",2002,"-31,506,110"
71668,Piranha 3DD,"8,493,728","5,000,000",2012,"3,493,728"
11933,Nothing but Trouble,"8,479,793","40,000,000",1991,"-31,520,207"
31659,Wise Guys,"8,475,466","13,000,000",1986,"-4,524,534"
28211,Chloe,"8,459,458","15,000,000",2009,"-6,540,542"
46829,Barney's Version,"8,454,301","30,000,000",2010,"-21,545,699"
20761,Play It to the Bone,"8,434,146","24,000,000",1999,"-15,565,854"
13910,Death Defying Acts,"8,380,329","20,000,000",2007,"-11,619,671"
11051,The Last Temptation of Christ,"8,373,585","7,000,000",1988,"1,373,585"
179144,The Great Beauty,"8,371,085","12,400,000",2013,"-4,028,915"
18764,Twin Dragons,"8,359,717","10,000,000",1992,"-1,640,283"
136418,Hummingbird,"8,352,885","20,000,000",2013,"-11,647,115"
10149,Smoke,"8,349,430","7,000,000",1995,"1,349,430"
17834,A Simple Wish,"8,345,056","28,000,000",1997,"-19,654,944"
8066,Stay,"8,342,132","50,000,000",2005,"-41,657,868"
300602,Capture the Flag,"8,306,690","14,000,000",2015,"-5,693,310"
86467,Bel Ami,"8,303,261","9,000,000",2012,"-696,739"
10873,Shadow of the Vampire,"8,279,017","8,000,000",2000,"279,017"
9768,Cry-Baby,"8,266,343","11,000,000",1990,"-2,733,657"
56372,Shadowboxing,"8,262,833","3,500,000",2005,"4,762,833"
41682,Christopher Columbus: The Discovery,"8,251,071","40,000,000",1992,"-31,748,929"
9599,The Blob,"8,247,943","19,000,000",1988,"-10,752,057"
294016,Trumbo,"8,235,661","15,000,000",2015,"-6,764,339"
40794,Loose Cannons,"8,220,215","7,000,000",2010,"1,220,215"
4553,The Machinist,"8,203,235","5,000,000",2004,"3,203,235"
13346,Lucas,"8,200,000","6,000,000",1986,"2,200,000"
11536,The Misfits,"8,200,000","4,000,000",2061,"4,200,000"
40952,Alone in the Dark,"8,178,569","20,000,000",1982,"-11,821,431"
11798,This Is England,"8,176,544","2,380,000",2006,"5,796,544"
2086,Nick of Time,"8,175,346","8,169,363",1995,"5,983"
65157,Cheetah,"8,153,677","5,000,000",1989,"3,153,677"
133694,Promised Land,"8,138,788","15,000,000",2012,"-6,861,212"
10679,Iron Sky,"8,135,031","7,500,000",2012,"635,031"
11169,Spartan,"8,112,712","19,250,000",2004,"-11,137,288"
126319,Ernest & Celestine,"8,109,160","12,516,654",2012,"-4,407,494"
58244,Upside Down,"8,106,475","60,000,000",2012,"-51,893,525"
19666,Lagaan: Once Upon a Time in India,"8,100,000","5,200,000",2001,"2,900,000"
14746,Streets of Fire,"8,089,290","14,500,000",1984,"-6,410,710"
14506,The Adventures of Baron Munchausen,"8,083,123","46,630,000",1988,"-38,546,877"
12526,Bug,"8,059,140","4,000,000",2006,"4,059,140"
12572,"New York, I Love You","8,049,666","14,700,000",2008,"-6,650,334"
9540,Dead Ringers,"8,038,508","13,000,000",1988,"-4,961,492"
68924,The Ice Storm,"8,038,061","18,000,000",1997,"-9,961,939"
58680,Woo,"8,026,971","13,000,000",1998,"-4,973,029"
16337,The Texas Chainsaw Massacre 2,"8,025,872","4,700,000",1986,"3,325,872"
10694,The Chase,"8,009,329","26,000,000",1994,"-17,990,671"
25209,Annie Get Your Gun,"8,000,000","3,768,785",2050,"4,231,215"
14433,Zulu,"8,000,000","3,500,000",2064,"4,500,000"
43039,Never on Sunday,"8,000,000","151,000",2060,"7,849,000"
54242,Mickey,"8,000,000","250,000",2018,"7,750,000"
11697,The Man Who Shot Liberty Valance,"8,000,000","3,200,000",2062,"4,800,000"
22301,Hell's Angels,"8,000,000","3,950,000",2030,"4,050,000"
75438,Pregnant,"8,000,000","2,000,000",2011,"6,000,000"
702,A Streetcar Named Desire,"8,000,000","1,800,000",2051,"6,200,000"
30266,"20,000 Leagues Under the Sea","8,000,000","200,000",2016,"7,800,000"
288,High Noon,"8,000,000","730,000",2052,"7,270,000"
13282,Death Race 2000,"8,000,000","300,000",1975,"7,700,000"
9571,Dazed and Confused,"7,993,039","6,900,000",1993,"1,093,039"
193613,Metallica: Through the Never,"7,972,967","18,000,000",2013,"-10,027,033"
281,Strange Days,"7,959,291","42,000,000",1995,"-34,040,709"
8461,Funny Games,"7,938,872","15,000,000",2007,"-7,061,128"
11893,Runaway Train,"7,936,012","9,000,000",1985,"-1,063,988"
11209,The Alamo,"7,900,000","12,000,000",2060,"-4,100,000"
392142,Max & Leon,"7,900,000","12,156,348",2016,"-4,256,348"
5854,Family Plot,"7,900,000","2,000,000",1976,"5,900,000"
15603,Fat Pizza,"7,888,102","400,000",2003,"7,488,102"
44639,Inside Job,"7,871,522","2,000,000",2010,"5,871,522"
212716,What If,"7,847,000","11,000,000",2013,"-3,153,000"
14275,Hoop Dreams,"7,830,611","700,000",1994,"7,130,611"
10493,Dead Calm,"7,825,000","10,000,000",1989,"-2,175,000"
11592,Serial Mom,"7,820,688","13,000,000",1994,"-5,179,312"
32985,Solomon Kane,"7,810,000","45,000,000",2009,"-37,190,000"
21525,Tupac: Resurrection,"7,808,524","300,000",2003,"7,508,524"
18712,Sands of Iwo Jima,"7,800,000","1,000,000",2049,"6,800,000"
209403,Bad Words,"7,800,000","9,500,000",2013,"-1,700,000"
33667,Gentleman's Agreement,"7,800,000","2,000,000",2047,"5,800,000"
13474,P2,"7,766,240","8,000,000",2007,"-233,760"
13359,Expelled: No Intelligence Allowed,"7,700,000","3,500,000",2008,"4,200,000"
17585,Surviving the Game,"7,690,013","7,400,000",1994,"290,013"
3509,A Scanner Darkly,"7,659,918","8,700,000",2006,"-1,040,082"
23830,Last Night,"7,644,937","7,000,000",2010,"644,937"
56164,Cavalcade,"7,630,000","1,180,280",2033,"6,449,720"
28313,Losing Isaiah,"7,603,766","17,000,000",1995,"-9,396,234"
990,The Hustler,"7,600,000","2,000,000",2061,"5,600,000"
88273,A Royal Affair,"7,594,693","8,000,000",2012,"-405,307"
252512,While We're Young,"7,587,485","10,000,000",2015,"-2,412,515"
10428,Hackers,"7,563,728","20,000,000",1995,"-12,436,272"
326011,The Battalion,"7,547,762","10,000,000",2015,"-2,452,238"
20714,12,"7,537,453","4,000,000",2007,"3,537,453"
9777,Proof,"7,535,331","20,000,000",2005,"-12,464,669"
282296,My Old Lady,"7,527,232","5,000,000",2014,"2,527,232"
15573,The Cowboys,"7,500,000","6,000,000",1972,"1,500,000"
230179,Big Game,"7,500,000","8,500,000",2014,"-1,000,000"
201386,F.C. De Kampioenen: Kampioen zijn blijft plezant,"7,471,304","3,849,796",2013,"3,621,508"
73937,The Big Year,"7,448,385","41,000,000",2011,"-33,551,615"
2453,Harley Davidson and the Marlboro Man,"7,434,726","23,000,000",1991,"-15,565,274"
9980,Maximum Overdrive,"7,433,663","10,000,000",1986,"-2,566,337"
34106,You Can't Take It With You,"7,433,101","1,644,736",2038,"5,788,365"
9344,Kids,"7,412,216","1,500,000",1995,"5,912,216"
2778,Clifford,"7,411,659","19,000,000",1994,"-11,588,341"
13405,The Children of Huang Shi,"7,400,000","40,000,000",2008,"-32,600,000"
641,Requiem for a Dream,"7,390,108","4,500,000",2000,"2,890,108"
37725,It's a Boy Girl Thing,"7,385,434","15,500,000",2006,"-8,114,566"
134126,A Company Man,"7,339,398","3,500,000",2012,"3,839,398"
12496,The Twilight Samurai,"7,338,987","5,000,000",2002,"2,338,987"
11380,Bones,"7,316,658","10,000,000",2001,"-2,683,342"
9310,American Dreamz,"7,314,027","17,000,000",2006,"-9,685,973"
14578,Outside Providence,"7,292,175","7,000,000",1999,"292,175"
15158,Phantasm II,"7,282,851","3,000,000",1988,"4,282,851"
104,Run Lola Run,"7,267,585","1,530,000",1998,"5,737,585"
8046,Gigli,"7,266,209","54,000,000",2003,"-46,733,791"
38617,Off Limits,"7,242,035","12,000,000",1988,"-4,757,965"
505,Johnny Handsome,"7,237,794","20,000,000",1989,"-12,762,206"
17339,Force 10 from Navarone,"7,230,000","5,000,000",1978,"2,230,000"
334524,Gold,"7,227,038","20,000,000",2016,"-12,772,962"
16121,The Big Red One,"7,206,220","4,500,000",1980,"2,706,220"
872,Singin' in the Rain,"7,200,000","2,540,800",2052,"4,659,200"
111237,White Tiger,"7,200,000","11,000,000",2012,"-3,800,000"
1492,1492: Conquest of Paradise,"7,191,399","47,000,000",1992,"-39,808,601"
4203,Women on the Verge of a Nervous Breakdown,"7,179,298","700,000",1988,"6,479,298"
9952,Rescue Dawn,"7,177,143","10,000,000",2006,"-2,822,857"
18587,10 to Midnight,"7,175,592","4,520,000",1983,"2,655,592"
19620,Bluffmaster!,"7,133,082","1,823,152",2005,"5,309,930"
11692,The Adventures of Pluto Nash,"7,103,973","100,000,000",2002,"-92,896,027"
46738,Incendies,"7,103,838","6,800,000",2010,"303,838"
18973,Cinderfella,"7,100,000","3,000,000",2060,"4,100,000"
16411,Initial D,"7,096,000","1,549,000",2005,"5,547,000"
309304,Grandma,"7,087,452","600,000",2015,"6,487,452"
18032,The Secret of Moonacre,"7,070,330","12,000,000",2008,"-4,929,670"
10876,Quills,"7,060,876","13,500,000",2000,"-6,439,124"
10529,Outlander,"7,033,683","50,000,000",2008,"-42,966,317"
41479,The Joneses,"7,022,728","10,000,000",2009,"-2,977,272"
2652,Hard Candy,"7,022,209","950,000",2005,"6,072,209"
175541,Black Nativity,"7,018,189","17,500,000",2013,"-10,481,811"
9303,Bound,"7,011,317","4,500,000",1996,"2,511,317"
10317,Our Brand Is Crisis,"7,002,261","28,000,000",2015,"-20,997,739"
2160,Voyage to the Bottom of the Sea,"7,000,000","1,580,000",2061,"5,420,000"
4174,Spellbound,"7,000,000","1,500,000",2045,"5,500,000"
845,Strangers on a Train,"7,000,000","1,200,000",2051,"5,800,000"
13948,An American Carol,"7,000,000","20,000,000",2008,"-13,000,000"
14351,Crossover,"7,000,000","5,800,000",2006,"1,200,000"
48311,Parasite,"7,000,000","800,000",1982,"6,200,000"
11219,The Trouble with Harry,"7,000,000","1,200,000",2055,"5,800,000"
985,Eraserhead,"7,000,000","10,000",1977,"6,990,000"
506,Marnie,"7,000,000","2,135,161",2064,"4,864,839"
25748,Children of the Corn II: The Final Sacrifice,"6,980,986","900,000",1993,"6,080,986"
9626,Red Sonja,"6,948,633","17,900,000",1985,"-10,951,367"
9261,The Wedding Banquet,"6,933,459","1,000,000",1993,"5,933,459"
50725,Take Me Home Tonight,"6,928,068","19,000,000",2011,"-12,071,932"
9039,Trapped,"6,916,869","30,000,000",2002,"-23,083,131"
35119,A Cry in the Dark,"6,908,797","15,000,000",1988,"-8,091,203"
44549,PEEPLI [Live],"6,900,000","2,270,000",2010,"4,630,000"
21294,The Amateur,"6,892,098","10,000,000",1981,"-3,107,902"
43546,Bathing Beauty,"6,892,000","2,361,000",2044,"4,531,000"
13258,Son of Rambow,"6,870,249","4,000,000",2007,"2,870,249"
221902,"Two Days, One Night","6,860,853","7,000,000",2014,"-139,147"
24618,Bee Season,"6,856,989","14,000,000",2005,"-7,143,011"
157386,The Spectacular Now,"6,854,611","2,500,000",2013,"4,354,611"
15256,200 Cigarettes,"6,852,450","6,000,000",1999,"852,450"
171424,The Green Inferno,"6,833,445","5,000,000",2014,"1,833,445"
13195,Flawless,"6,819,587","20,000,000",2007,"-13,180,413"
23759,Centurion,"6,814,789","12,000,000",2010,"-5,185,211"
12634,The Big Bounce,"6,808,550","50,000,000",2004,"-43,191,450"
44634,Woman Thou Art Loosed,"6,804,016","3,000,000",2004,"3,804,016"
3482,The Train,"6,800,000","5,800,000",2064,"1,000,000"
4929,Hang 'em High,"6,800,000","1,800,000",2068,"5,000,000"
33364,A Patch of Blue,"6,792,000","800,000",2065,"5,992,000"
57695,The Princess of Montpensier,"6,775,121","14,734,000",2010,"-7,958,879"
7510,Running with Scissors,"6,754,898","12,000,000",2006,"-5,245,102"
33454,Scaramouche,"6,746,000","3,005,000",2052,"3,741,000"
12088,Fortress,"6,739,141","8,000,000",1992,"-1,260,859"
10068,Nine 1/2 Weeks,"6,735,922","17,000,000",1986,"-10,264,078"
45094,Conviction,"6,732,980","12,500,000",2010,"-5,767,020"
1779,Roger & Me,"6,706,368","160,000",1989,"6,546,368"
11338,Into the Night,"6,700,000","11,400,000",1985,"-4,700,000"
11448,Mighty Aphrodite,"6,700,000","15,000,000",1995,"-8,300,000"
375867,Paris Can Wait,"6,700,000","5,000,000",2016,"1,700,000"
10155,U Turn,"6,682,098","19,000,000",1997,"-12,317,902"
242224,The Babadook,"6,676,471","2,000,000",2014,"4,676,471"
8944,What Just Happened,"6,673,422","25,000,000",2008,"-18,326,578"
28053,City Island,"6,670,712","6,000,000",2009,"670,712"
8842,Against the Ropes,"6,614,280","39,000,000",2004,"-32,385,720"
19980,99,"6,600,000","3,000,000",2009,"3,600,000"
15875,Donovan's Reef,"6,600,000","2,686,000",2063,"3,914,000"
33539,Once Upon a Forest,"6,582,052","13,000,000",1993,"-6,417,948"
105254,The Touch,"6,530,000","6,900,000",1971,"-370,000"
215776,Madras Cafe,"6,500,000","5,400,000",2013,"1,100,000"
36696,Space Dogs,"6,500,000","25,000,000",2010,"-18,500,000"
43923,It's Kind of a Funny Story,"6,491,240","8,000,000",2010,"-1,508,760"
318850,The Young Messiah,"6,490,401","18,500,000",2016,"-12,009,599"
256962,Little Boy,"6,485,961","20,000,000",2015,"-13,514,039"
10871,Switchback,"6,482,195","37,000,000",1997,"-30,517,805"
9789,My Brother Is an Only Child,"6,463,286","5,000,000",2007,"1,463,286"
1433,The Devil's Backbone,"6,459,020","4,500,000",2001,"1,959,020"
3033,Gods and Monsters,"6,451,628","10,000,000",1998,"-3,548,372"
30690,Hot to Trot,"6,436,211","9,000,000",1988,"-2,563,789"
10375,D-Tox,"6,416,302","55,000,000",2002,"-48,583,698"
20009,Slackers,"6,413,915","14,000,000",2002,"-7,586,085"
25704,Post Grad,"6,405,245","15,000,000",2009,"-8,594,755"
25269,Article 99,"6,375,979","18,000,000",1992,"-11,624,021"
241258,Incarnate,"6,341,855","5,000,000",2016,"1,341,855"
263472,Knock Knock,"6,341,684","2,500,000",2015,"3,841,684"
31662,Affliction,"6,330,054","6,000,000",1997,"330,054"
116613,The Sweeney,"6,294,161","3,730,500",2012,"2,563,661"
78406,Steal Big Steal Little,"6,278,139","25,000,000",1995,"-18,721,861"
286567,Max Steel,"6,272,403","10,000,000",2016,"-3,727,597"
32221,Rambling Rose,"6,266,621","7,500,000",1991,"-1,233,379"
13991,College,"6,230,276","7,000,000",2008,"-769,724"
245703,Midnight Special,"6,212,282","18,000,000",2016,"-11,787,718"
332979,Bleed for This,"6,174,491","6,000,000",2016,"174,491"
290,Barton Fink,"6,153,939","9,000,000",1991,"-2,846,061"
37931,MacGruber,"6,110,000","10,000,000",2010,"-3,890,000"
152747,All Is Lost,"6,108,720","9,000,000",2013,"-2,891,280"
376565,The Duelist,"6,101,904","12,823,507",2016,"-6,721,603"
16873,Battle for Terra,"6,101,046","4,000,000",2007,"2,101,046"
83902,Na Tum Jaano Na Hum,"6,100,000","350,000",2002,"5,750,000"
49014,Cosmopolis,"6,063,556","20,500,000",2012,"-14,436,444"
47359,Racing with the Moon,"6,045,657","9,000,000",1984,"-2,954,343"
71859,We Need to Talk About Kevin,"6,038,942","7,000,000",2011,"-961,058"
68016,Aadukalam,"6,000,000","4,000,000",2011,"2,000,000"
15761,Company,"6,000,000","1,500,000",2002,"4,500,000"
5721,Vixen!,"6,000,000","76,000",2068,"5,924,000"
6644,El Dorado,"6,000,000","4,653,000",2066,"1,347,000"
2370,Topaz,"6,000,000","4,000,000",2069,"2,000,000"
223,Rebecca,"6,000,000","1,288,000",2040,"4,712,000"
31023,Butterfly,"6,000,000","3,000,000",1999,"3,000,000"
49035,Alaipayuthey,"6,000,000","2,000,000",2000,"4,000,000"
43266,How Green Was My Valley,"6,000,000","1,250,000",2041,"4,750,000"
692,Pink Flamingos,"6,000,000","12,000",1972,"5,988,000"
429,"The Good, the Bad and the Ugly","6,000,000","1,200,000",2066,"4,800,000"
31525,The Legend of Bhagat Singh,"6,000,000","3,000,000",2002,"3,000,000"
10077,A Sound of Thunder,"5,989,640","80,000,000",2005,"-74,010,360"
7873,Harsh Times,"5,967,038","2,000,000",2005,"3,967,038"
6687,Transsiberian,"5,926,410","15,000,000",2008,"-9,073,590"
765,Evil Dead II,"5,923,044","3,600,000",1987,"2,323,044"
20304,Never Die Alone,"5,923,000","3,000,000",2004,"2,923,000"
182,The Good German,"5,914,908","32,000,000",2006,"-26,085,092"
372297,Charlie,"5,900,000","1,900,000",2015,"4,000,000"
44566,Anjaana Anjaani,"5,900,000","6,400,000",2010,"-500,000"
20968,Sarkar,"5,900,000","1,900,000",2005,"4,000,000"
8009,Highlander,"5,900,000","16,000,000",1986,"-10,100,000"
348668,A Conspiracy of Faith,"5,900,000","5,210,000",2016,"690,000"
522,Ed Wood,"5,887,457","18,000,000",1994,"-12,112,543"
334533,Captain Fantastic,"5,879,736","5,000,000",2016,"879,736"
9844,The Opposite of Sex,"5,879,254","5,000,000",1998,"879,254"
152599,The Immigrant,"5,867,686","16,000,000",2013,"-10,132,314"
43083,This is Sodom,"5,850,000","2,745,000",2010,"3,105,000"
1857,The Transformers: The Movie,"5,849,647","6,000,000",1986,"-150,353"
9542,The Hitcher,"5,844,868","6,000,000",1986,"-155,132"
30596,Bodyguards and Assassins,"5,837,674","23,000,000",2009,"-17,162,326"
19185,Night of the Living Dead,"5,835,247","4,200,000",1990,"1,635,247"
36094,Stanley & Iris,"5,820,015","23,000,000",1990,"-17,179,985"
342737,20th Century Women,"5,816,211","7,000,000",2016,"-1,183,789"
244088,Human Capital,"5,809,330","6,000,000",2014,"-190,670"
9102,Screamers,"5,781,885","20,000,000",1995,"-14,218,115"
79593,The Tie That Binds,"5,780,000","14,000,000",1995,"-8,220,000"
24264,Sheena,"5,778,353","25,000,000",1984,"-19,221,647"
63311,The Skin I Live In,"5,774,854","13,000,000",2011,"-7,225,146"
49471,Get on the Bus,"5,731,103","2,400,000",1996,"3,331,103"
14570,Gymkata,"5,730,596","8,500,000",1985,"-2,769,404"
11309,Hardware,"5,728,953","1,500,000",1990,"4,228,953"
62630,The Devil's Double,"5,728,213","19,100,000",2011,"-13,371,787"
6072,One Eight Seven,"5,716,080","20,000,000",1997,"-14,283,920"
9746,Kundun,"5,684,789","28,000,000",1997,"-22,315,211"
61178,Nadine,"5,669,831","12,000,000",1987,"-6,330,169"
291270,Anomalisa,"5,659,286","8,000,000",2015,"-2,340,714"
24808,Something Wicked This Way Comes,"5,656,087","19,000,000",1983,"-13,343,913"
3309,Mildred Pierce,"5,638,000","1,453,000",2045,"4,185,000"
73873,Albert Nobbs,"5,634,828","8,000,000",2011,"-2,365,172"
14919,Batman: Mask of the Phantasm,"5,617,391","6,000,000",1993,"-382,609"
41201,The Illusionist,"5,602,431","18,000,000",2010,"-12,397,569"
9431,Bordello of Blood,"5,600,000","15,000,000",1996,"-9,400,000"
666,Central Station,"5,596,708","2,900,000",1998,"2,696,708"
24558,Loose Cannons,"5,585,154","1,500,000",1990,"4,085,154"
245698,Pawn Sacrifice,"5,578,519","19,000,000",2015,"-13,421,481"
1441,The Contract,"5,549,200","25,000,000",2006,"-19,450,800"
28117,Delirious,"5,546,827","18,000,000",1991,"-12,453,173"
14799,For Your Consideration,"5,542,025","12,000,000",2006,"-6,457,975"
76,Before Sunrise,"5,535,405","2,500,000",1995,"3,035,405"
21755,The Brothers Bloom,"5,530,764","20,000,000",2008,"-14,469,236"
28881,Wind,"5,519,569","29,000,000",1992,"-23,480,431"
393841,Pelli Choopulu,"5,500,000","200,000",2016,"5,300,000"
199373,The Frozen Ground,"5,496,951","27,220,000",2013,"-21,723,049"
231576,Wish I Was Here,"5,483,299","5,500,000",2014,"-16,701"
46838,Tucker and Dale vs Evil,"5,476,793","5,000,000",2010,"476,793"
15745,Made,"5,476,060","5,000,000",2001,"476,060"
33061,Troll,"5,450,815","1,100,000",1986,"4,350,815"
77221,Black Gold,"5,446,000","40,000,000",2011,"-34,554,000"
77221,Black Gold,"5,446,000","40,000,000",2011,"-34,554,000"
14324,Virgin Territory,"5,410,749","38,000,000",2007,"-32,589,251"
23685,Monkeybone,"5,409,517","75,000,000",2001,"-69,590,483"
13909,She Wore a Yellow Ribbon,"5,400,000","1,600,000",2049,"3,800,000"
97370,Under the Skin,"5,380,251","13,300,000",2014,"-7,919,749"
8270,The Lookout,"5,367,030","16,000,000",2007,"-10,632,970"
13025,Diary of the Dead,"5,364,858","2,000,000",2007,"3,364,858"
43306,A Guy Named Joe,"5,363,000","2,627,000",2044,"2,736,000"
7299,Equilibrium,"5,359,645","20,000,000",2002,"-14,640,355"
29787,Monkey Shines,"5,344,577","7,000,000",1988,"-1,655,423"
31626,Bommarillu,"5,333,333","1,333,333",2006,"4,000,000"
55347,Beginners,"5,332,926","3,200,000",2010,"2,132,926"
31060,Recep İvedik,"5,330,000","500,000",2008,"4,830,000"
335,Once Upon a Time in the West,"5,321,508","5,000,000",2068,"321,508"
14397,Whisper,"5,285,197","12,000,000",2007,"-6,714,803"
253192,Faster than Rabbits,"5,279,982","3,000,000",2014,"2,279,982"
43881,San Francisco,"5,273,000","1,300,000",2036,"3,973,000"
10696,Glitter,"5,271,666","22,000,000",2001,"-16,728,334"
338517,The Dawns Here Are Quiet,"5,249,225","3,300,000",2015,"1,949,225"
38809,Black and White,"5,241,315","10,000,000",1999,"-4,758,685"
14011,Justice League: The New Frontier,"5,231,128","3,500,000",2008,"1,731,128"
36047,The In Crowd,"5,217,498","15,000,000",2000,"-9,782,502"
23367,Bandslam,"5,210,988","20,000,000",2009,"-14,789,012"
11589,Kelly's Heroes,"5,200,000","4,000,000",1970,"1,200,000"
1378,Shortbus,"5,179,037","2,000,000",2006,"3,179,037"
236735,Marshland,"5,169,755","4,000,000",2014,"1,169,755"
25520,The House of Mirth,"5,164,404","10,000,000",2000,"-4,835,596"
217993,Justice League: War,"5,155,325","3,500,000",2014,"1,655,325"
27585,Rabbit Hole,"5,129,058","5,000,000",2010,"129,058"
18041,Gossip,"5,108,820","14,000,000",2000,"-8,891,180"
329135,O Kadhal Kanmani,"5,100,000","940,000",2015,"4,160,000"
36278,Top Dog,"5,093,707","6,000,000",1995,"-906,293"
379,Miller's Crossing,"5,080,409","14,000,000",1990,"-8,919,591"
16608,The Proposition,"5,048,693","2,000,000",2005,"3,048,693"
762,Monty Python and the Holy Grail,"5,028,948","400,000",1975,"4,628,948"
36691,Solitary Man,"5,024,782","15,000,000",2009,"-9,975,218"
11217,Club Dread,"5,001,655","8,500,000",2004,"-3,498,345"
34144,"Dear Guest, When Will You Leave?","5,000,000","3,750,000",2010,"1,250,000"
599,Sunset Boulevard,"5,000,000","1,752,000",2050,"3,248,000"
22094,Hard Times,"5,000,000","2,700,000",1975,"2,300,000"
230266,Miss Julie,"5,000,000","5,500,000",2014,"-500,000"
20493,Love Story 2050,"5,000,000","20,000,000",2008,"-15,000,000"
35073,"The Beast from 20,000 Fathoms","5,000,000","210,000",2053,"4,790,000"
29393,Macabre,"5,000,000","90,000",2058,"4,910,000"
248,Pocketful of Miracles,"5,000,000","2,900,000",2061,"2,100,000"
23330,The Ballad of Cable Hogue,"5,000,000","3,716,946",1970,"1,283,054"
24128,Stop Making Sense,"4,978,922","1,200,000",1984,"3,778,922"
61752,Girl 6,"4,939,939","12,000,000",1996,"-7,060,061"
31246,From Justin to Kelly,"4,922,166","12,000,000",2003,"-7,077,834"
7859,Half Nelson,"4,911,725","700,000",2006,"4,211,725"
966,The Magnificent Seven,"4,905,000","2,000,000",2060,"2,905,000"
16535,Titanic,"4,905,000","1,805,000",2053,"3,100,000"
60579,Hey Ram,"4,900,000","3,900,000",2000,"1,000,000"
31909,Invaders from Mars,"4,884,663","12,000,000",1986,"-7,115,337"
44129,The Company Men,"4,882,577","15,000,000",2010,"-10,117,423"
33762,Band of the Hand,"4,865,912","8,700,000",1986,"-3,834,088"
33155,Galaxina,"4,865,000","5,500,000",1980,"-635,000"
260522,Easy on the Eyes,"4,864,560","2,153,912",2014,"2,710,648"
87516,Oldboy,"4,861,022","30,000,000",2013,"-25,138,978"
1689,Little Buddha,"4,858,139","35,000,000",1993,"-30,141,861"
2266,"Paris, je t'aime","4,857,367","13,000,000",2006,"-8,142,633"
16941,Intermission,"4,856,298","5,000,000",2003,"-143,702"
